user_id,book_id,rating
6084,9049,1
4440,7459,1
6824,3772,2
1491,956,3
1971,734,2
3757,6937,2
5923,7996,5
2668,6445,5
6152,7401,3
1768,8689,1
1583,3277,3
3307,3816,3
5023,5273,3
5787,8089,3
1704,2123,4
2307,9369,2
3718,7028,3
1218,4549,5
3191,1990,2
4822,4336,2
6427,3786,4
3184,2030,1
5459,5407,2
2626,1754,3
1462,9780,5
5962,3202,2
3782,6350,1
6842,82,1
1286,148,4
750,1592,4
5007,5945,3
4831,2482,2
3755,1529,3
1913,9757,5
795,3931,3
2005,7430,1
790,3974,3
5373,4917,2
2189,8884,5
860,5164,1
4382,6998,3
1411,3740,3
3566,5662,5
2147,1875,5
451,5073,1
5813,4466,2
6550,2427,2
2325,1656,2
4861,9338,3
3065,3977,3
1112,3986,4
5744,3900,2
6225,5088,3
4339,6940,4
1148,6561,4
5877,1205,2
769,7439,1
1274,8759,3
4353,4795,4
2913,2433,3
2183,3793,4
558,8916,2
2894,3820,2
4611,6398,4
4017,9793,4
2620,6517,1
409,7087,1
5988,7512,5
6543,4398,2
5475,5472,5
5474,3648,1
453,7357,4
1768,5983,1
6420,2784,3
5746,682,1
1343,7128,5
5921,274,4
1281,5884,5
1765,3360,2
6975,4403,4
4901,7224,1
4051,7178,2
2699,5707,3
5216,4731,4
3769,5184,1
1929,829,3
4251,1555,3
3720,1559,3
5893,5484,3
2719,9728,1
4120,5933,5
1843,8761,1
6295,5366,4
507,136,4
3077,960,1
1145,9010,1
2338,8822,4
3588,1022,3
3504,6205,4
2972,2988,4
3574,924,4
4777,1888,4
3228,2229,3
5606,1187,1
363,9492,4
480,5438,3
5415,3280,4
442,5958,1
5011,2879,3
1660,6311,3
2003,6222,3
4823,6054,5
104,5800,3
5108,979,4
6570,9862,2
3108,9608,5
1228,700,3
2940,2458,3
3625,4699,5
5665,3557,2
893,8110,2
6993,6922,3
6621,9484,5
6225,7585,5
4389,2813,2
1087,9570,5
3765,7363,1
5370,9323,5
5041,8962,5
3019,1242,1
596,2033,3
5841,5214,5
5939,656,5
2355,5711,5
4585,2490,1
6059,744,4
3304,1514,5
83,1726,5
5086,4455,1
1967,6180,1
4859,7734,3
740,1808,3
1034,4754,1
6966,5439,3
6328,9549,2
5078,7226,5
4653,4219,4
3180,8415,5
5418,1079,3
1743,1330,1
750,1182,2
2872,549,3
1748,674,3
2125,7408,3
6033,3504,2
467,3123,2
579,8692,3
221,8795,2
6060,9234,4
6730,1479,4
6332,5112,3
5773,338,4
6035,5987,4
1637,968,5
6478,3091,3
2157,3812,3
798,7520,5
5023,9492,4
4439,1302,2
6407,1559,2
1647,4434,1
2924,6376,5
644,8857,1
3003,6198,5
240,7287,5
303,8607,4
873,8709,2
5735,5643,2
2057,1900,2
147,2583,5
1868,6751,2
5290,5445,3
1199,1467,5
2101,4052,3
5765,4605,1
542,2394,3
1745,8397,4
1982,8765,2
4391,7375,5
2027,7828,5
4316,6657,4
1176,8585,1
5773,3975,5
6376,6913,3
1370,7911,5
4276,6035,5
4560,4870,5
5462,6862,1
5956,554,2
2644,2484,2
890,7695,4
4146,6482,2
4278,9078,4
3779,8571,5
4783,4052,5
1719,6527,3
6929,3076,1
5375,9693,5
994,4235,5
930,1638,2
5806,2667,1
5840,9307,3
2029,4661,4
1533,306,4
4612,3980,2
3994,3052,2
2314,8462,3
1268,9122,5
5028,9284,1
5490,2396,1
1140,7827,5
3027,9031,5
6623,6227,1
1488,9764,3
6899,4524,1
975,6027,4
3473,3186,4
4991,5358,2
1605,9791,3
178,1935,5
4214,4282,2
421,1416,4
870,6407,1
6051,5109,3
3896,8400,3
6229,3558,5
5007,1354,1
5875,3028,4
6289,3502,5
1281,6354,1
2423,9185,5
5212,6145,3
4750,6066,1
3649,508,5
158,5551,1
1897,3309,3
5631,2074,5
6162,7448,5
6394,5194,2
6502,1977,1
2117,424,3
1124,1661,4
5693,2864,1
4734,9137,5
2645,4333,2
6868,4356,5
4460,5480,3
3111,7780,5
1545,6035,2
3804,5990,1
237,5637,3
4630,4378,4
4279,2639,2
4011,1303,3
2523,9222,3
924,4708,5
4002,5244,2
1130,9437,3
5050,3364,4
944,6858,2
4777,6574,5
6712,7485,2
6256,3228,1
978,9078,5
5580,721,1
5583,40,1
5326,6094,5
4022,9658,2
864,9651,5
3742,1203,1
6593,5246,2
2514,1992,3
1741,6442,3
1959,8191,4
414,9443,4
2123,388,2
234,7365,1
2827,3759,5
439,1942,1
3599,7645,5
2112,9424,2
6430,8151,2
6590,6783,2
6490,2607,3
6572,7053,4
4405,5650,3
3411,9663,3
1798,1483,1
4782,774,1
6598,2976,5
5007,5714,5
4502,1761,4
1040,9434,1
2521,3626,1
2759,2138,1
6613,939,1
3221,193,4
2505,21,5
2968,2676,2
3565,6877,3
1905,8698,5
2556,6033,4
3166,237,4
4257,160,5
5801,2628,5
4143,9299,3
2053,2223,4
4103,8440,2
998,1963,1
17,7026,3
4928,2601,2
5004,8586,2
1797,830,4
1829,1979,2
1749,1037,4
4441,1819,1
5560,6845,3
3808,9537,4
4830,244,4
1398,5667,2
5054,5018,3
619,8761,1
2638,4193,1
611,6167,3
1512,2414,4
18,1147,4
2535,6557,4
378,2312,1
6255,2935,4
4730,7780,1
3342,1824,1
4973,7528,4
6608,1656,2
2025,321,3
2762,6529,3
4136,9057,5
4322,3223,1
3626,4278,2
5494,6133,2
3746,7134,2
6572,846,4
1608,9562,4
211,7170,2
73,1997,1
2843,6177,3
704,309,3
3023,8261,1
3032,8915,2
5884,2667,4
3045,7813,4
4605,8165,4
1622,759,1
4726,6428,1
5294,8342,2
3088,4749,2
6180,2645,2
2816,3177,5
765,5356,1
1610,1921,4
3219,1469,3
2022,4957,1
3798,4687,5
1355,7055,1
5078,1821,3
6016,9275,2
5761,8947,1
3171,667,1
2081,4977,5
2872,2454,5
1455,8387,5
3674,5677,2
5301,1482,1
4360,6582,3
3871,7431,5
4980,8149,3
2563,6821,5
4890,1366,4
6718,7492,3
3853,5093,2
2370,2178,5
2590,7066,1
5423,3585,4
4742,7976,1
3709,6232,2
1335,2028,3
2549,1537,2
1877,7720,5
5015,1202,5
6044,4495,5
5021,1347,4
2743,6434,1
3415,4656,4
6770,483,1
4608,8445,5
3857,165,5
6482,5905,3
2672,3391,1
3106,7967,4
4530,1818,4
5206,4777,4
6850,659,3
1244,5514,4
364,4260,5
3186,263,4
315,9871,3
5511,9977,5
1177,5183,5
3565,9703,4
5085,1995,1
2433,7683,4
3848,1728,3
134,6873,5
2740,5727,4
2292,7935,4
5981,7329,3
5621,5192,3
5001,6906,5
2330,8941,3
6326,1571,3
694,6615,1
954,7750,5
5118,4723,2
3652,8791,5
3961,5983,4
4038,3855,1
2950,5822,5
1145,5697,5
1902,2033,3
4611,6671,3
2355,9639,3
3096,6573,2
315,4459,5
5898,8625,4
6797,4116,3
6292,4978,4
4197,4139,4
2909,9900,3
2213,3279,5
2477,4077,3
6023,6890,1
1962,3404,2
5901,7914,1
3190,3988,2
1858,3997,5
2194,6001,1
3261,446,2
1501,2158,1
1999,3492,5
2866,9474,1
3878,9454,2
5610,7671,1
3055,6052,5
1678,2700,1
440,7991,3
5921,1019,4
140,9534,5
2335,40,2
6357,7618,4
1288,5673,3
5783,5736,4
2544,2259,4
2430,8170,5
2275,9789,2
3669,5005,3
5365,9396,4
5240,8862,5
4659,3440,1
3483,276,3
84,9119,5
6430,8437,2
3466,8096,3
5393,8584,4
4310,6163,4
1312,2067,5
2628,3762,2
3852,6334,1
3624,558,5
2775,1472,4
4518,2954,2
1463,314,5
6599,1719,4
1176,7832,2
42,3629,3
618,7701,3
2439,188,5
1749,3177,2
522,740,1
404,3700,1
2167,5089,3
701,8484,4
4491,3211,3
5439,574,5
3522,9602,1
2909,5744,1
3657,8942,3
2751,4787,5
6367,505,4
4376,4302,3
2486,8990,1
1880,9784,5
6121,2974,4
2504,7473,2
6950,4378,2
5635,528,5
4457,8093,5
5137,7064,4
3187,3502,2
6859,9515,1
3667,5640,1
2025,7510,4
335,1752,3
3347,5685,1
5868,2225,5
6846,8464,4
1163,6961,3
4783,1425,5
3874,5249,4
3543,1092,1
5806,9190,3
6199,6526,3
2394,4551,5
3902,8257,5
4906,4373,5
2471,6393,2
5971,1174,3
6697,2580,2
6829,5974,5
347,9443,5
1884,3426,3
1041,7750,4
3867,1967,3
2594,273,1
1366,8581,4
4265,1126,3
5680,9855,5
2744,4377,4
1717,9211,2
386,3511,4
5262,8373,1
1791,4764,5
4418,8807,1
2116,249,5
793,4188,3
4063,6963,2
1604,2146,3
6728,8137,4
3554,8546,4
3038,1133,4
3103,7015,5
1791,4903,2
2187,8872,3
3327,7595,4
6789,1804,3
2865,9879,2
1369,1451,3
6540,6489,3
5319,5798,1
6713,4428,1
3287,1019,3
625,7885,5
830,5199,5
3163,4147,1
3099,5897,2
2150,4995,2
6272,6506,1
4386,5764,5
6567,228,4
3326,6273,4
6286,4269,3
222,3040,3
4663,876,3
1515,8971,2
1659,2808,4
1212,2253,3
6500,2472,3
5524,8534,5
4195,7643,5
5385,7913,5
6176,6836,4
4807,3418,2
3727,9915,4
5982,5975,3
4086,9298,2
252,3131,1
1179,763,2
6394,4026,3
5896,1604,1
1611,8805,4
3026,952,4
4804,6871,2
3121,456,5
2018,4920,3
1524,7101,4
4861,9742,4
3855,6468,3
6116,2838,3
4565,6915,1
3486,8259,5
3084,6975,1
1432,9452,2
3824,5510,1
2294,3607,1
6083,5733,2
2375,2567,2
3428,30,2
1858,6221,1
6379,920,2
1085,2880,5
5757,4574,1
211,2556,2
3190,8879,5
6379,8011,4
3411,3094,1
5393,2484,4
3917,8571,5
6718,9451,3
1615,9731,3
3141,2753,3
978,5463,3
657,4277,1
6520,324,2
2200,1845,4
2115,4660,1
2496,9246,4
1363,4093,2
4546,3758,5
5201,7992,5
3744,1569,1
2770,2883,3
5046,4159,1
5487,707,1
1180,8801,2
3165,6353,5
1825,674,2
6565,54,2
1195,1776,4
5052,1579,2
3370,1166,1
1749,4701,2
3901,2480,1
1283,8914,3
4512,870,4
2897,7008,2
6237,4275,1
127,8520,5
5755,7466,5
3090,3392,4
660,4052,1
6490,838,2
2135,4081,2
4288,6349,4
314,9390,5
3985,1074,2
5055,653,3
3963,1329,1
998,9891,3
498,1053,2
191,4222,5
2794,4111,5
1458,6207,5
2544,8279,3
2031,9640,1
4942,1917,2
6013,5,4
3776,4390,3
6712,2618,4
6369,1367,2
2734,1978,3
1667,7172,2
2233,8143,4
3527,1682,5
2905,1597,3
232,8848,1
6602,5630,4
1549,4035,4
4881,6749,1
3953,3918,3
4522,6058,3
6453,9731,2
3676,8086,1
581,1131,4
3603,2737,2
247,4819,5
5369,8673,1
4244,20,5
6657,5437,5
4097,1993,5
656,1843,4
6335,1034,5
575,363,3
6963,1358,4
3913,9900,3
4586,805,2
2899,5676,1
1737,6999,3
6944,832,1
1639,4185,5
2679,1385,3
5764,2121,2
5124,6572,5
3327,7462,3
1075,1163,5
5959,1010,5
1319,870,3
3885,7642,4
62,4565,2
2133,4611,1
5447,2443,5
6334,3756,2
3643,5480,4
360,1084,4
4971,7073,4
5757,7124,2
266,1883,2
6453,6354,2
230,6969,1
496,285,5
5083,3155,2
1971,3431,5
1461,9203,2
183,2034,3
4219,1103,5
3144,6073,1
1872,2561,1
575,3441,2
4114,4215,3
4926,5010,2
2799,2254,1
2448,4342,4
237,3664,5
6129,2463,5
6346,8177,5
382,6323,5
5659,2493,2
5787,5895,2
2761,6547,5
3329,4221,4
829,1142,5
3546,4800,2
2196,1562,3
3299,9486,1
1557,8092,2
4215,5104,4
1928,4240,4
6908,3579,5
5996,9965,3
3500,6745,2
6601,207,3
6426,245,5
2930,2600,3
2091,8484,3
964,7990,2
3121,5340,1
2494,8415,2
5020,7324,4
6799,5433,2
579,3852,2
6555,1729,5
1140,9394,5
229,4146,4
3562,7604,2
5029,6733,4
1427,7811,2
3608,5564,3
2989,986,5
2506,121,1
4761,2127,1
6336,6394,2
3814,7699,1
2421,5162,1
4424,2794,3
5228,6349,1
6408,2188,2
4934,409,2
5374,7348,1
4164,3514,3
4065,8015,3
3030,9194,1
5876,7698,3
1932,2457,4
2790,4429,2
1727,6413,5
6012,5043,3
3083,6105,1
6837,4728,4
4993,956,1
6787,5265,2
469,7738,2
328,9424,1
3404,8310,2
4805,9513,4
1233,2008,4
3101,9062,4
5830,4713,1
4607,2412,4
2552,38,4
2019,4569,2
3160,7306,5
1330,6007,3
4052,5001,1
674,9269,3
6389,3859,4
1475,5828,3
5138,9289,3
2352,6831,1
6462,2612,3
1199,1577,3
5032,835,4
2767,3953,3
3122,6341,4
206,7869,2
2928,7936,2
2478,6598,4
2792,9998,3
6169,6001,4
2936,811,4
4445,2402,4
2147,5871,5
5985,8614,5
5118,7388,5
3008,2880,4
3407,1962,2
2061,798,2
3864,7840,3
6781,341,3
5238,1787,3
340,3635,3
3751,8515,4
6644,9208,1
5963,5898,5
3832,4311,4
5635,9717,1
5210,3548,2
960,4556,1
4031,1071,5
11,9325,3
4120,911,4
1526,6777,2
2979,9601,4
6531,866,4
6562,4163,1
6248,6076,3
6615,5271,2
3304,8057,4
4986,2502,5
6931,5045,4
6415,7601,5
6831,277,1
3586,538,4
1978,6594,4
4350,7772,4
4080,7016,1
1371,214,5
5508,3500,4
79,8677,2
1597,8632,5
5298,5839,1
6780,1907,2
6065,269,1
4388,9165,3
6870,521,1
5985,9548,5
3652,6566,3
367,3590,3
2163,7271,4
3003,7199,2
3076,6687,5
4049,3053,3
3760,4987,5
1549,6789,5
4750,9661,2
831,5020,4
3447,3800,3
2922,3269,4
1004,2198,1
863,7047,3
1717,999,2
5807,6203,2
5537,9382,4
3416,7355,5
3042,3799,5
6204,5630,4
1304,6137,2
2945,1424,4
5428,9450,3
5605,3669,3
5023,4789,4
5168,4922,5
998,3482,5
740,2325,3
1706,2161,4
3863,1441,5
4995,3667,2
4790,7624,3
3270,8027,5
6597,5058,3
5719,2126,5
4089,5978,1
3423,6484,1
3409,3852,2
4809,4648,2
5449,1082,4
178,4170,3
5450,7612,4
5868,9140,4
1156,7247,5
2946,7286,3
2870,2492,3
5084,3500,1
510,9626,1
3535,8666,4
2277,8216,3
3414,1782,2
928,2282,2
5425,478,4
2404,5381,5
6784,4009,3
6439,5923,4
2543,5536,3
3477,1365,4
1772,6398,1
6554,2961,1
4493,7327,4
6228,5094,2
1251,2561,1
933,9110,5
4878,8723,1
3963,2493,1
4868,5549,2
3810,9505,5
2134,6116,3
2719,6310,3
2733,8134,3
3390,4860,1
3183,6823,5
6081,3812,4
160,8633,4
6807,509,5
6559,8318,5
1250,5709,5
1157,8813,2
5760,8315,3
5069,2758,3
427,7613,4
1934,1257,5
5830,9420,5
2875,791,5
1404,2985,2
2898,9655,5
3882,3381,3
5953,4802,3
5825,3394,5
4614,5211,2
2095,797,5
308,338,4
4620,8229,2
3882,6323,4
3914,5994,1
5859,2811,3
5679,1890,2
652,1164,1
1665,7540,3
1944,624,4
649,795,4
179,9652,2
4487,5945,4
3364,649,4
988,6679,1
3639,2287,5
6123,4529,3
42,2125,5
6686,6992,1
4119,6501,2
6033,8354,2
3236,8178,4
4402,4736,4
3971,7191,1
3976,3345,5
1905,2828,3
4349,2374,3
4112,3799,4
2711,2349,4
2413,2888,1
310,1929,1
6627,5631,1
6800,7210,1
3065,2369,1
5713,7771,3
5186,5347,4
3074,6491,4
5659,602,3
5287,7121,3
3494,6452,2
5938,8132,1
4865,676,4
424,8489,5
6063,7746,1
2409,6258,5
638,6526,4
1209,4434,4
5234,4391,2
4534,734,5
4866,865,3
6755,4484,1
2403,2920,5
2713,5912,4
5909,7766,5
2172,1630,3
5158,282,2
4854,1646,2
4534,4830,5
2783,9573,1
996,3311,4
2941,2110,2
5800,9232,1
179,2726,4
326,1413,2
4852,5200,1
658,4450,4
4663,4868,3
181,9072,4
770,5975,5
6322,1147,5
6128,4430,5
6481,5809,3
1856,9647,1
681,4217,2
4614,6074,4
4150,6680,4
446,1705,4
6254,1374,1
6254,3233,4
13,1852,5
1319,9578,3
5218,6398,3
5369,5126,3
5100,7679,1
766,2556,3
6705,5787,3
2053,2917,2
462,5880,1
3761,6926,2
3054,6539,3
2967,6758,4
2893,8814,4
4075,6882,3
3498,2337,2
5904,1792,2
1864,8148,5
651,1775,5
1084,6054,1
6151,4114,5
4386,7708,3
4975,6083,5
309,6549,2
4187,7966,5
110,3151,4
6621,3746,5
5005,7681,1
6406,5443,3
3073,6114,2
4042,952,5
138,734,1
5949,257,2
2135,3356,3
1698,2204,4
5683,155,2
3575,1553,5
5594,7131,2
1538,6651,1
4599,9938,4
5380,6554,1
6084,9159,2
3755,3424,4
4726,5302,3
2503,5247,1
6252,5181,2
1891,324,2
2515,8371,3
2659,1632,4
1083,516,4
5594,6525,2
3144,6888,2
2605,6623,4
3445,2179,2
3714,4524,1
6968,1484,5
4442,9389,5
6879,7639,4
4193,7792,3
4178,7154,3
2052,8574,3
6517,9358,2
3685,9597,4
1614,1620,3
138,9714,3
4768,2160,5
6808,2820,3
1001,3198,2
2576,1335,3
512,6000,3
1722,2128,3
6728,9210,1
3616,8053,4
828,188,5
422,3144,3
5633,7559,5
5682,564,1
3534,9735,3
4965,7471,1
5105,8520,2
3152,8404,3
5637,653,1
3081,6956,1
5351,3494,5
668,8415,5
4166,5536,5
1579,1619,3
268,5534,4
1265,1338,1
992,7411,5
6230,6105,5
1551,1885,3
1564,2299,1
719,6341,2
5315,9894,3
5974,281,4
6396,2447,1
1198,4114,4
3058,4937,1
5714,4439,5
2232,8094,3
1191,1755,4
5230,1987,4
1846,9169,1
4872,6977,2
2594,7162,4
1059,9240,4
5078,4591,3
849,9474,1
4659,5266,4
1584,5826,2
4121,3798,4
406,7641,3
5787,6634,1
5923,1253,4
3961,7615,4
3140,3796,2
317,2273,1
22,660,2
100,8316,4
3457,6559,2
2266,4487,2
349,5249,4
4186,5492,4
6097,9477,2
721,9980,1
3485,3502,1
92,5267,2
1728,865,4
3580,7578,2
6486,1428,3
3421,7267,3
1875,6456,2
909,7973,4
3913,8323,2
6049,2096,5
4368,1720,3
2820,9666,5
3559,1252,2
2014,1196,4
3857,6324,2
4538,2963,2
4186,6121,1
2393,9977,5
2653,4603,5
2901,6289,5
5310,8254,5
5258,4200,2
1714,161,1
2705,2858,1
6678,6929,3
6986,8401,2
6264,1511,1
4169,5415,3
1640,5430,3
831,199,3
2555,2347,2
4158,3056,1
6622,3622,2
4297,9930,5
2830,1851,2
3397,1855,3
6203,2278,1
3631,3169,3
4305,5257,5
3674,7021,3
5512,4641,1
1428,6901,4
826,658,5
4047,9250,4
2081,9874,5
6767,1764,5
512,2981,1
951,7292,5
507,8341,5
3060,6767,3
6499,3855,3
5253,7036,1
587,6491,2
2623,9210,4
6690,6322,3
5131,1339,5
1064,8023,4
2276,85,2
1277,4868,2
5151,7559,4
1205,2906,2
4642,1854,4
138,4972,3
3079,6128,4
1608,3308,3
20,4988,2
3968,3029,3
1258,5940,5
4520,6015,1
6989,2501,3
2500,8829,4
346,121,2
4317,3467,5
1423,837,1
6390,2700,2
3767,1441,2
3548,2506,1
3069,5277,4
2471,4634,3
1633,5942,5
1557,3454,2
5182,856,5
4956,5714,5
33,8484,1
2105,6132,2
4733,5291,2
4582,6079,1
4510,8277,2
3756,4849,5
2626,9028,1
6042,6186,3
2735,4456,3
6527,5742,2
3839,4155,1
4458,7891,3
4291,1752,4
3244,9266,5
94,9927,2
6793,7349,4
157,7845,5
6611,7614,4
6613,8150,2
4993,4496,5
6767,4846,1
6977,9999,2
484,1366,4
5582,4016,5
3402,9670,3
5998,3585,5
1371,1966,5
1923,1758,3
5140,1790,1
3311,5561,5
3386,2181,1
2566,8316,4
4547,2240,2
3931,7923,2
3747,9990,4
3089,35,3
4491,7928,5
5050,7757,2
1783,1208,3
57,5350,2
4043,3329,2
4028,948,1
2109,606,2
6497,1398,5
355,5645,1
696,169,5
1480,4195,3
1292,7321,4
5377,8029,5
2683,2917,3
796,5925,5
6251,8961,2
6840,4574,4
3346,9726,4
1522,1914,4
3196,2371,4
2885,1984,4
6648,9185,3
2109,350,5
2677,7863,1
4879,3432,3
4386,6537,4
4438,2921,2
395,1718,3
6533,7707,4
2799,4915,1
4006,1073,4
1132,208,2
5972,5286,2
2849,4395,5
4144,5056,1
2325,3116,1
1248,5500,5
1476,8482,1
3960,6737,4
6028,1639,2
4311,0,3
1341,7207,4
6089,6765,2
6871,8043,2
2462,3674,5
2611,6014,3
231,9648,1
906,7627,2
513,1848,1
6083,9754,4
2872,8029,2
4934,2523,2
4118,2891,5
5433,9022,4
5542,1677,3
4545,9726,4
6438,8510,3
225,8373,2
4260,2413,1
6113,7615,3
6793,7979,2
2478,303,5
1639,9008,3
4517,2502,5
2976,8980,2
3171,7911,3
4329,1561,2
1331,1918,3
4500,5655,5
2219,4890,4
3234,3394,2
2767,3220,4
3639,4282,5
691,3649,5
1594,6024,4
2576,2113,1
469,961,5
3886,2943,3
2803,3804,5
6170,7962,5
4485,1358,4
6594,1133,3
6530,7438,5
6238,1357,2
2417,2066,1
49,4049,4
1342,7315,4
858,708,2
2763,108,5
2472,1306,2
4810,8390,3
5233,5588,2
5401,766,2
3832,7001,1
6785,6534,2
3504,8905,4
1045,8173,4
6834,4039,2
2195,8684,3
1171,3375,5
3861,4308,3
1193,7600,4
2419,1912,1
4986,9836,1
6585,5142,3
741,3640,2
2804,7231,2
1487,3519,2
4970,1892,3
3517,3199,3
463,4378,5
2872,3467,5
2397,8136,3
1960,4823,3
3447,6383,5
900,1145,1
1892,9247,1
3809,2251,2
3947,9877,2
1527,9420,2
5236,9232,5
6951,1163,2
2148,2070,2
304,1357,5
6879,1477,2
4600,4776,2
1043,3114,5
157,2752,1
3538,9481,4
1786,7873,2
2227,7296,5
3577,8652,5
6207,820,3
1186,9015,1
5615,6858,4
6524,8835,5
5188,2584,3
5893,4630,5
6284,7415,5
5320,2485,5
6814,1445,4
3236,7701,2
1177,6400,4
136,1444,3
192,774,3
6124,7551,5
3583,7140,1
708,3373,3
148,6536,4
3190,8962,4
6426,3176,1
5513,7940,1
3612,976,2
3898,5962,5
2610,6884,4
3206,1160,1
2337,2318,1
2900,9689,4
2660,6776,3
5977,1914,5
6025,5766,1
2606,9013,2
4428,157,5
4448,7350,5
4804,9575,5
5221,9654,1
6175,3588,2
6966,3594,4
3204,8559,5
5745,8961,1
2266,3714,3
4620,8204,5
6006,340,1
4891,150,3
2826,7330,2
5824,809,3
3462,2355,4
4398,657,2
1817,209,1
4723,7326,2
6506,8731,3
2550,6032,3
2953,5801,5
134,528,5
3405,5265,5
5721,9493,4
5147,8730,1
5646,8463,3
5692,1102,1
2775,4867,4
1871,4295,1
6315,7660,2
3320,3788,2
6679,7766,4
26,7833,5
5238,18,4
3607,204,1
5514,9582,3
656,8125,1
3605,4361,3
3453,6178,5
1056,5608,5
5999,4242,5
5187,1483,4
4919,6270,5
5730,62,3
2801,8304,1
3871,2335,2
941,6678,4
1104,3526,1
3755,858,5
3984,8242,3
841,7353,1
3067,1322,5
6595,6969,3
2987,8299,4
6412,6649,3
590,794,4
5069,3132,5
2718,6574,5
3549,413,4
1989,6875,5
4548,5838,5
4130,1140,3
3275,2946,1
3222,5608,4
11,2492,4
1983,2111,4
6582,148,1
5321,2534,4
4124,2894,4
2248,601,2
3774,9828,2
2470,9516,5
3064,8021,2
6630,1480,1
4923,7660,5
4540,9122,3
3739,8642,5
1580,1153,5
5642,8184,3
464,4101,3
6934,7531,3
1446,5560,2
2370,2315,4
3629,646,3
5388,8587,2
3246,6066,2
3898,4606,5
5835,8874,2
5421,7297,1
997,3518,2
3962,5638,2
6496,7422,4
183,6654,2
3165,8499,4
4010,6083,3
4989,3032,1
2403,4460,1
6297,5113,4
5688,3869,4
5937,868,4
4146,3930,3
5749,2242,3
6672,2813,5
4979,4765,3
153,581,2
3511,5877,2
6632,68,5
5133,1289,2
2935,7884,2
4876,6250,2
1139,566,1
42,7400,2
5756,8047,4
837,2593,4
2727,926,4
6247,7108,4
2410,2462,4
3775,6392,4
389,8833,3
335,3721,1
4202,6910,3
6995,9338,5
6110,8484,5
2817,4122,2
1248,5116,3
6192,5187,2
3136,2089,5
5028,2408,1
6644,7639,3
3359,1848,5
5111,3395,5
6210,5606,5
5443,2044,1
5083,1170,3
3453,9450,2
4536,317,2
1736,7231,3
2450,29,1
2328,6024,3
6646,3482,5
3403,824,2
3535,3250,2
148,6199,2
2798,9080,3
4009,3504,3
6593,49,5
3409,8639,2
6243,3616,2
4270,1903,5
5254,9311,5
4429,6516,3
6567,9470,3
2513,6336,4
3963,8221,2
103,4479,3
387,8623,1
2563,7535,3
5545,4636,5
3504,9882,4
4988,7872,5
4062,2746,1
3210,2863,5
3230,5432,2
2051,5195,1
883,9348,1
921,9044,5
769,2451,2
6910,8885,4
3498,7196,2
4551,8480,2
3456,3498,5
2119,2785,2
1544,1701,4
6751,3254,1
6942,8321,3
2769,512,3
136,2004,2
5490,3968,4
1974,6347,3
6805,2347,5
3460,2546,4
4493,5944,4
2772,7162,5
3757,3811,4
6725,9624,2
1870,2283,3
3183,9306,2
3861,3199,3
3356,3059,5
2359,2788,2
3260,5215,5
1477,8252,2
5969,7664,5
445,5342,5
989,3636,5
6500,893,3
4860,3168,3
1837,9775,1
4034,1145,3
3600,8579,5
4820,3350,1
2414,9527,4
2387,5716,5
4977,3851,3
5064,973,1
295,7820,4
1908,8,5
1674,1847,4
5522,441,3
6507,6230,1
5833,806,1
5977,587,2
4015,2130,4
282,8123,2
6903,9431,4
1082,4866,2
5676,3647,1
2422,5189,4
2284,8839,5
2817,2310,5
40,3919,4
4964,1536,2
1459,9617,4
4899,113,3
5890,1806,1
2200,1677,2
2312,7909,2
1699,8270,3
3517,1773,1
6789,5222,2
3602,9637,5
1004,4944,4
3997,7640,1
3865,356,1
1386,5594,5
3813,5208,5
4533,9255,4
1992,7416,4
2341,7001,3
4155,7924,1
142,8173,3
4777,3797,1
3934,4476,3
376,7456,5
1809,7968,5
3466,7787,5
6302,9860,5
2116,8129,5
1082,9508,2
1789,3553,5
883,5837,2
4603,5973,4
1730,2414,4
3907,2248,5
6572,3399,1
5712,9009,2
2665,9257,5
1910,3507,4
1458,1491,2
4508,2802,5
3770,6105,1
3629,1986,1
5716,3474,3
3369,9058,3
6843,3020,1
4699,8733,3
2896,1647,5
718,6748,3
4193,3507,4
3975,7030,4
6115,8109,2
6362,4875,1
5295,4708,4
2932,1726,2
4907,1412,5
6287,8482,4
820,6656,4
6236,7885,5
5763,3476,2
6926,4877,2
3063,7242,5
885,1796,2
4904,6120,4
90,9106,4
4606,8151,5
1879,4210,4
3776,8373,5
6008,1060,3
6382,7860,5
868,2525,4
3919,8761,3
6983,3193,5
3441,2403,1
1209,312,3
2716,7923,1
6794,2679,2
5884,7314,4
1382,7418,4
4751,6348,3
2067,4137,3
4227,2924,3
3678,467,5
2152,9604,4
592,4633,1
3918,1710,4
2425,9570,3
2288,7384,3
493,45,3
6165,1174,1
4724,6457,2
3410,2764,5
3918,9330,5
88,6837,5
4548,1986,1
6084,6677,5
1162,5469,1
2826,8788,4
5318,9270,5
5660,4776,1
5881,1150,5
6002,6548,1
5995,3944,3
289,153,5
3067,8803,4
1397,6050,5
1620,4071,4
3116,844,5
5999,7092,5
20,8854,5
4298,2113,5
3513,4088,3
632,5012,5
4581,4238,1
633,9834,5
4200,4238,5
631,7887,1
2589,9049,1
3286,2211,4
3677,7150,5
2198,9870,2
1348,3804,3
2842,2192,3
4088,4115,5
4266,6869,1
336,33,4
488,6962,1
5596,7601,4
3288,7417,1
6637,6206,1
5804,4745,5
6198,1670,5
2185,7169,4
1988,5193,2
